H,R,T
disease-4933,associate,protein-02186
disease-4933,associate,protein-07439
disease-4933,associate,small_molecule-04705
disease-4933,associate,small_molecule-06162
disease-4933,associate,small_molecule-06845
disease-4933,associate,small_molecule-06889
disease-4933,associate,small_molecule-08347
disease-4933,associate,small_molecule-10499
disease-4933,associate,small_molecule-12436
disease-4933,associate,small_molecule-16652
disease-4933,associate,small_molecule-18664
disease-4933,associate,small_molecule-21366
disease-4933,associate,small_molecule-26527
disease-4933,associate,small_molecule-35496
disease-4933,bind,gene-01258
disease-4933,bind,gene-03472
disease-4933,bind,gene-06034
disease-4933,bind,protein-00663
disease-4933,bind,small_molecule-42326
disease-4933,cause,disease-2005
disease-4933,cause,drug-00162
disease-4933,cause,drug-09321
disease-4933,cause,drug-10882
disease-4933,cause,gene-00390
disease-4933,cause,gene-01215
disease-4933,cause,gene-03810
disease-4933,cause,gene-04150
disease-4933,cause,gene-04155
disease-4933,cause,gene-05165
disease-4933,cause,gene-05708
disease-4933,cause,gene-05958
disease-4933,cause,gene-06556
disease-4933,cause,gene-09014
disease-4933,cause,gene-18359
disease-4933,cause,gene-20118
disease-4933,cause,phenotype-03244
disease-4933,cause,phenotype-08335
disease-4933,cause,phenotype-10098
disease-4933,cause,phenotype-10178
disease-4933,cause,phenotype-13596
disease-4933,cause,phenotype-13600
disease-4933,cause,small_molecule-06162
disease-4933,cause,small_molecule-06415
disease-4933,cause,small_molecule-09803
disease-4933,cause,small_molecule-11297
disease-4933,cause,small_molecule-35089
disease-4933,change,gene-07452
disease-4933,change,phenotype-08335
disease-4933,consist,drug-00988
disease-4933,consist,phenotype-10007
disease-4933,consist,phenotype-13596
disease-4933,contain,gene-00153
disease-4933,contain,gene-00199
disease-4933,contain,gene-02958
disease-4933,contain,gene-03472
disease-4933,contain,gene-03627
disease-4933,contain,gene-07930
disease-4933,contain,gene-14202
disease-4933,contain,phenotype-13596
disease-4933,contain,protein-10144
disease-4933,contain,small_molecule-19791
disease-4933,control,gene-34416
disease-4933,detect,disease-2005
disease-4933,detect,gene-00486
disease-4933,detect,gene-03913
disease-4933,determin,small_molecule-12436
disease-4933,develop,disease-0096
disease-4933,develop,disease-2005
disease-4933,develop,phenotype-13596
disease-4933,develop,phenotype-13600
disease-4933,develop,small_molecule-03401
disease-4933,develop,small_molecule-05736
disease-4933,develop,small_molecule-09309
disease-4933,develop,small_molecule-46971
disease-4933,differenti,gene-02197
disease-4933,differenti,phenotype-13596
disease-4933,exist,disease-2005
disease-4933,expression,drug-00970
disease-4933,expression,drug-01354
disease-4933,expression,drug-09798
disease-4933,expression,drug-13650
disease-4933,expression,gene-00324
disease-4933,expression,gene-00390
disease-4933,expression,gene-01004
disease-4933,expression,gene-01200
disease-4933,expression,gene-01291
disease-4933,expression,gene-01692
disease-4933,expression,gene-02371
disease-4933,expression,gene-02547
disease-4933,expression,gene-02698
disease-4933,expression,gene-03201
disease-4933,expression,gene-03296
disease-4933,expression,gene-03416
disease-4933,expression,gene-03479
disease-4933,expression,gene-04150
disease-4933,expression,gene-04540
disease-4933,expression,gene-04542
disease-4933,expression,gene-04551
disease-4933,expression,gene-05029
disease-4933,expression,gene-05644
disease-4933,expression,gene-05683
disease-4933,expression,gene-05761
disease-4933,expression,gene-06015
disease-4933,expression,gene-07537
disease-4933,expression,gene-12085
disease-4933,expression,gene-12117
disease-4933,expression,gene-14109
disease-4933,expression,gene-15294
disease-4933,expression,gene-15975
disease-4933,expression,gene-20553
disease-4933,expression,phenotype-13598
disease-4933,expression,small_molecule-06162
disease-4933,expression,small_molecule-09308
disease-4933,expression,small_molecule-11583
disease-4933,expression,small_molecule-18034
disease-4933,feature,gene-00752
disease-4933,feature,gene-09014
disease-4933,feature,phenotype-13596
disease-4933,focus,drug-00143
disease-4933,focus,drug-00268
disease-4933,focus,drug-09798
disease-4933,focus,gene-03477
disease-4933,focus,phenotype-13340
disease-4933,focus,small_molecule-11036
disease-4933,found,gene-03980
disease-4933,found,gene-05002
disease-4933,function,disease-2005
disease-4933,gene,gene-01331
disease-4933,gene,gene-01531
disease-4933,gene,gene-01649
disease-4933,gene,gene-04548
disease-4933,gene,gene-05183
disease-4933,gene,gene-05958
disease-4933,gene,gene-21747
disease-4933,gene,phenotype-13269
disease-4933,gene,small_molecule-09085
disease-4933,gene,small_molecule-11301
disease-4933,gene,small_molecule-35284
disease-4933,gene,small_molecule-46971
disease-4933,generate,gene-02787
disease-4933,have,gene-00797
disease-4933,have,phenotype-10003
disease-4933,have,phenotype-12884
disease-4933,have,phenotype-13612
disease-4933,identifi,disease-1432
disease-4933,identifi,gene-00281
disease-4933,identifi,gene-00765
disease-4933,identifi,gene-05661
disease-4933,identifi,gene-16785
disease-4933,identifi,gene-20118
disease-4933,increase,drug-00135
disease-4933,increase,gene-00757
disease-4933,increase,gene-01606
disease-4933,increase,gene-02336
disease-4933,increase,gene-02566
disease-4933,increase,gene-03770
disease-4933,increase,gene-05327
disease-4933,increase,gene-09583
disease-4933,increase,gene-15470
disease-4933,increase,gene-15745
disease-4933,increase,gene-21627
disease-4933,increase,phenotype-13132
disease-4933,increase,phenotype-13465
disease-4933,increase,phenotype-13610
disease-4933,increase,small_molecule-03780
disease-4933,inhibit,gene-04423
disease-4933,inhibit,gene-09100
disease-4933,inhibit,gene-35152
disease-4933,inhibit,small_molecule-09308
disease-4933,initi,phenotype-07332
disease-4933,initi,phenotype-13631
disease-4933,initi,small_molecule-09309
disease-4933,interact,disease-2005
disease-4933,interact,gene-03472
disease-4933,maintain,small_molecule-02641
disease-4933,marker,gene-00476
disease-4933,marker,gene-00853
disease-4933,marker,gene-05736
disease-4933,marker,mirna-0430
disease-4933,marker,mirna-1017
disease-4933,marker,mirna-2158
disease-4933,mutate,gene-05605
disease-4933,observe,gene-13767
disease-4933,occur,gene-04150
disease-4933,patholog,drug-00904
disease-4933,patholog,gene-02875
disease-4933,patholog,gene-05708
disease-4933,patholog,gene-13951
disease-4933,patholog,gene-24117
disease-4933,patholog,phenotype-06474
disease-4933,patholog,phenotype-13596
disease-4933,patholog,phenotype-13631
disease-4933,patholog,small_molecule-09435
disease-4933,predict,small_molecule-36251
disease-4933,prevent,phenotype-13596
disease-4933,prevent,small_molecule-09309
disease-4933,prevent,small_molecule-19306
disease-4933,produce,gene-03472
disease-4933,production,gene-04834
disease-4933,production,gene-35152
disease-4933,protect,disease-2005
disease-4933,protect,phenotype-13600
disease-4933,provid,gene-02197
disease-4933,reduce,disease-2005
disease-4933,reduce,drug-00162
disease-4933,reduce,drug-01588
disease-4933,reduce,drug-08346
disease-4933,reduce,drug-09798
disease-4933,reduce,drug-12785
disease-4933,reduce,gene-02500
disease-4933,reduce,gene-04551
disease-4933,reduce,gene-05666
disease-4933,reduce,gene-05906
disease-4933,reduce,gene-09085
disease-4933,reduce,phenotype-08301
disease-4933,reduce,protein-02188
disease-4933,reduce,protein-07439
disease-4933,reduce,protein-18930
disease-4933,reduce,small_molecule-06845
disease-4933,reduce,small_molecule-08346
disease-4933,reduce,small_molecule-08470
disease-4933,reduce,small_molecule-11239
disease-4933,regulate,drug-12015
disease-4933,regulate,gene-00540
disease-4933,regulate,gene-00868
disease-4933,regulate,gene-02197
disease-4933,regulate,gene-02581
disease-4933,regulate,gene-02704
disease-4933,regulate,gene-02706
disease-4933,regulate,gene-02896
disease-4933,regulate,gene-03527
disease-4933,regulate,gene-04178
disease-4933,regulate,gene-05105
disease-4933,regulate,gene-05681
disease-4933,regulate,gene-09402
disease-4933,regulate,gene-15132
disease-4933,regulate,gene-24144
disease-4933,regulate,mirna-2133
disease-4933,regulate,phenotype-13631
disease-4933,regulate,small_molecule-02455
disease-4933,regulate,small_molecule-09308
disease-4933,require,gene-05165
disease-4933,require,phenotype-10008
disease-4933,require,small_molecule-19306
disease-4933,require,small_molecule-35129
disease-4933,response,gene-02889
disease-4933,response,gene-05681
disease-4933,response,phenotype-13319
disease-4933,response,phenotype-13631
disease-4933,risk,disease-0192
disease-4933,risk,gene-03980
disease-4933,risk,gene-04533
disease-4933,risk,gene-05103
disease-4933,risk,gene-05287
disease-4933,risk,mirna-1939
disease-4933,risk,mirna-3037
disease-4933,risk,phenotype-09983
disease-4933,risk,phenotype-12249
disease-4933,risk,phenotype-13214
disease-4933,risk,small_molecule-09085
disease-4933,risk,small_molecule-21711
disease-4933,risk,small_molecule-53776
disease-4933,serve,gene-04966
disease-4933,show,disease-1432
disease-4933,show,drug-11123
disease-4933,show,gene-02208
disease-4933,show,gene-03479
disease-4933,show,gene-05165
disease-4933,show,gene-13129
disease-4933,show,gene-24304
disease-4933,show,phenotype-10178
disease-4933,show,small_molecule-11239
disease-4933,stimul,small_molecule-03401
disease-4933,studi,phenotype-13596
disease-4933,studi,small_molecule-12481
disease-4933,treat,disease-2005
disease-4933,treat,gene-01187
disease-4933,treat,gene-05165
disease-4933,treat,gene-08535
disease-4933,treat,phenotype-10178
disease-4933,treat,phenotype-13610
disease-4933,treat,small_molecule-02455
disease-4933,treat,small_molecule-06162
disease-4933,treat,small_molecule-08346
disease-4933,treat,small_molecule-35089
disease-5153,associate,small_molecule-45265
disease-6572,affect,disease-4933
disease-6572,associate,disease-0272
disease-6572,associate,phenotype-04345
disease-6572,associate,phenotype-13596
disease-6572,control,disease-4933
disease-6572,detect,disease-4933
disease-6572,increase,phenotype-07326
disease-6572,show,phenotype-04345
disease-6572,show,phenotype-13464
disease-6814,identifi,gene-02293
disease-7009,gene,gene-03354
drug-00037,associate,disease-4933
drug-00047,cause,phenotype-13596
drug-00047,develop,phenotype-13596
drug-00057,associate,disease-4933
drug-00057,associate,phenotype-04345
drug-00057,associate,phenotype-13319
drug-00057,associate,phenotype-13464
drug-00057,associate,phenotype-13596
drug-00057,cause,phenotype-13127
drug-00057,cause,phenotype-13602
drug-00057,determin,phenotype-13596
drug-00057,develop,disease-4933
drug-00057,feature,gene-04150
drug-00057,feature,phenotype-13596
drug-00057,feature,small_molecule-29119
drug-00057,identifi,disease-4933
drug-00057,inhibit,gene-01591
drug-00057,marker,phenotype-13596
drug-00057,prevent,gene-01606
drug-00057,reduce,gene-04150
drug-00057,studi,disease-4933
drug-00063,determin,phenotype-04556
drug-00086,inhibit,phenotype-13631
drug-00086,reduce,disease-4933
drug-00095,cause,gene-02677
drug-00095,increase,gene-02677
drug-00118,change,disease-4933
drug-00118,change,phenotype-13610
drug-00125,associate,disease-4933
drug-00127,regulate,phenotype-13631
drug-00147,expression,disease-1472
drug-00148,associate,disease-2005
drug-00148,associate,phenotype-09956
drug-00148,associate,phenotype-13596
drug-00153,associate,disease-4933
drug-00155,reduce,disease-2005
drug-00157,regulate,disease-4933
drug-00160,affect,disease-4933
drug-00160,affect,gene-02436
drug-00160,confer,disease-2005
drug-00160,confer,gene-02436
drug-00160,gene,gene-01870
drug-00160,gene,gene-20410
drug-00160,gene,phenotype-01076
drug-00160,gene,phenotype-13596
drug-00160,gene,phenotype-13610
drug-00160,reduce,disease-2005
drug-00162,cause,phenotype-10164
drug-00162,increase,disease-4933
drug-00163,observe,disease-4933
drug-00164,associate,phenotype-10007
drug-00168,affect,disease-4933
drug-00175,associate,disease-2005
drug-00175,associate,disease-4933
drug-00175,associate,phenotype-10098
drug-00175,predict,phenotype-13596
drug-00175,treat,disease-4933
drug-00194,reduce,phenotype-13596
drug-00198,affect,disease-1432
drug-00198,reduce,disease-4933
drug-00198,reduce,phenotype-13596
drug-00198,reduce,phenotype-13600
drug-00218,affect,phenotype-09413
drug-00224,increase,small_molecule-08768
drug-00248,reduce,phenotype-13596
drug-00268,affect,phenotype-13596
drug-00268,affect,phenotype-13610
drug-00268,have,phenotype-13631
drug-00268,reduce,disease-4933
drug-00268,response,disease-4933
drug-00268,reverse,disease-4933
drug-00268,reverse,phenotype-13610
drug-00268,use,disease-4069
drug-00402,affect,phenotype-13610
drug-00402,prevent,phenotype-07011
drug-00402,reduce,phenotype-07011
drug-00472,affect,phenotype-13596
drug-00472,inhibit,phenotype-13600
drug-00485,affect,phenotype-13129
drug-00511,improve,phenotype-13596
drug-00589,treat,phenotype-13461
drug-00612,associate,disease-4933
drug-00618,improve,phenotype-13596
drug-00618,treat,phenotype-13596
drug-00628,affect,phenotype-13610
drug-00628,increase,phenotype-13610
drug-00742,reverse,phenotype-13596
drug-00742,treat,phenotype-13596
drug-00847,reduce,disease-4933
drug-00904,increase,disease-4933
drug-00904,produce,gene-20410
drug-00904,regulate,disease-4933
drug-00925,affect,phenotype-10178
drug-00925,bind,disease-4933
drug-00925,prevent,disease-4933
drug-00925,treat,disease-4933
drug-00925,use,phenotype-13610
drug-00970,expression,disease-4933
drug-01006,reduce,phenotype-07011
drug-01055,treat,phenotype-10178
drug-01120,improve,phenotype-03726
drug-01120,reduce,phenotype-03549
drug-01120,reverse,phenotype-03726
drug-01205,cause,phenotype-13596
drug-01207,affect,disease-4933
drug-01218,associate,phenotype-08335
drug-01218,cause,phenotype-13631
drug-01218,detect,gene-20410
drug-01218,expression,gene-20410
drug-01218,patholog,disease-4933
drug-01224,treat,phenotype-13596
drug-01270,change,disease-4933
drug-01270,reduce,disease-4933
drug-01354,affect,small_molecule-15127
drug-01354,gene,disease-4933
drug-01354,risk,phenotype-10187
drug-01354,treat,disease-4933
drug-01528,associate,phenotype-13132
drug-01529,reduce,disease-4933
drug-01578,affect,phenotype-13631
drug-01588,cause,disease-4933
drug-01588,cause,phenotype-13631
drug-01588,interact,phenotype-13631
drug-01588,reduce,phenotype-04556
drug-01588,treat,disease-4933
drug-01588,treat,phenotype-13600
drug-01626,change,phenotype-13610
drug-01713,affect,gene-12695
drug-01713,associate,phenotype-13631
drug-01870,improve,phenotype-13596
drug-02269,develop,phenotype-13610
drug-02364,cause,disease-4933
drug-02364,expression,disease-4933
drug-02364,protect,phenotype-13596
drug-02364,reduce,phenotype-13600
drug-02364,treat,disease-4933
drug-02412,cause,gene-12695
drug-03235,reduce,gene-20410
drug-03239,risk,disease-4933
drug-03597,interact,disease-4933
drug-03651,reduce,phenotype-13631
drug-03998,activate,phenotype-09983
drug-03998,determin,disease-2005
drug-03998,prevent,phenotype-13596
drug-03998,reduce,phenotype-13600
drug-03998,show,disease-4933
drug-03998,show,phenotype-13596
drug-04111,associate,gene-00166
drug-04111,require,phenotype-13596
drug-04111,response,phenotype-13631
drug-04242,affect,phenotype-10003
drug-04400,increase,phenotype-10098
drug-04490,affect,phenotype-13631
drug-04584,associate,disease-2005
drug-04641,gene,disease-4933
drug-04641,gene,gene-03980
drug-04768,associate,disease-4933
drug-04768,studi,disease-4933
drug-04785,regulate,disease-4933
drug-04973,associate,disease-4933
drug-04973,associate,drug-10260
drug-04973,identifi,disease-4933
drug-05064,activate,gene-01890
drug-05064,affect,phenotype-10007
drug-05064,associate,gene-01890
drug-05064,associate,gene-03770
drug-05064,inhibit,gene-01890
drug-05064,inhibit,gene-03770
drug-05064,regulate,gene-02750
drug-05064,regulate,gene-04423
drug-05110,affect,disease-4933
drug-05110,demonstr,disease-4933
drug-05110,focus,disease-4933
drug-05110,regulate,disease-4933
drug-05145,expression,disease-4933
drug-05245,associate,disease-1070
drug-05245,cause,phenotype-13600
drug-05346,risk,phenotype-12249
drug-05960,treat,disease-4933
drug-06041,affect,disease-4933
drug-06046,affect,phenotype-03244
drug-06048,inhibit,phenotype-13631
drug-07903,treat,phenotype-09983
drug-08013,associate,disease-4933
drug-08269,reduce,phenotype-10098
drug-08279,improve,phenotype-13596
drug-08284,affect,phenotype-13631
drug-08346,associate,gene-20410
drug-08346,associate,phenotype-13600
drug-08559,cause,phenotype-13596
drug-08963,act,gene-02116
drug-08963,identifi,gene-01207
drug-08963,interact,gene-02500
drug-08963,regulate,gene-07573
drug-09321,affect,disease-4933
drug-09321,affect,phenotype-13610
drug-09321,associate,disease-4933
drug-09321,associate,phenotype-03244
drug-09321,associate,phenotype-07292
drug-09321,associate,phenotype-07324
drug-09321,associate,phenotype-13080
drug-09321,associate,phenotype-13610
drug-09321,associate,phenotype-13631
drug-09321,prevent,phenotype-09947
drug-09321,reduce,disease-4933
drug-09356,affect,phenotype-13610
drug-09500,marker,gene-02036
drug-09640,cause,phenotype-13596
drug-09702,activate,gene-05345
drug-09719,cause,phenotype-13596
drug-09798,inhibit,disease-2005
drug-09798,inhibit,disease-4933
drug-09798,reduce,disease-4933
drug-09798,reduce,phenotype-13600
drug-09798,reverse,phenotype-13610
drug-10004,treat,phenotype-05246
drug-10554,develop,phenotype-13596
drug-10679,affect,phenotype-09947
drug-10679,expression,gene-01534
drug-10679,patholog,phenotype-10178
drug-10679,patholog,phenotype-13125
drug-10882,associate,phenotype-13596
drug-10882,cause,gene-03475
drug-10882,control,phenotype-01784
drug-10882,expression,protein-02186
drug-11826,affect,disease-4933
drug-11826,bind,disease-4933
drug-11826,prevent,disease-4933
drug-11826,treat,disease-4933
drug-11826,treat,phenotype-13610
drug-11921,associate,disease-2005
drug-11921,associate,phenotype-09956
drug-12015,affect,drug-08346
drug-12015,expression,gene-07930
drug-12015,expression,phenotype-13610
drug-12015,increase,disease-4933
drug-12015,stimul,gene-12085
drug-12024,associate,disease-4933
drug-12024,associate,phenotype-10178
drug-12048,treat,phenotype-13610
drug-12067,cause,disease-4933
drug-12067,enhance,drug-13065
drug-12067,expression,gene-05999
drug-12067,increase,disease-4933
drug-12088,associate,gene-07930
drug-12152,production,disease-4933
drug-12459,increase,disease-4933
drug-12475,feature,phenotype-06579
drug-12736,affect,disease-4933
drug-12736,differenti,phenotype-10008
drug-12736,predict,disease-4933
drug-12736,reduce,disease-4933
drug-12736,reduce,phenotype-07332
drug-12736,require,disease-4933
drug-12736,require,phenotype-10008
drug-12785,associate,disease-4933
drug-12785,identifi,disease-4933
drug-12968,observe,disease-4933
drug-13043,reduce,phenotype-03549
drug-13065,enhance,disease-4933
drug-13646,associate,phenotype-13596
drug-13650,expression,gene-18990
drug-13650,focus,phenotype-10007
drug-13650,increase,gene-04039
drug-13650,increase,protein-13132
drug-13650,reduce,gene-05708
drug-13650,reduce,gene-18990
gene-00002,inhibit,gene-39331
gene-00007,associate,disease-4933
gene-00014,reduce,phenotype-13631
gene-00016,associate,phenotype-09947
gene-00016,cause,phenotype-13129
gene-00016,cause,phenotype-13596
gene-00016,risk,disease-4933
gene-00076,associate,phenotype-13596
gene-00076,gene,phenotype-13596
gene-00083,develop,phenotype-13600
gene-00083,show,phenotype-07011
gene-00086,associate,phenotype-10127
gene-00109,potenti,gene-03815
gene-00112,regulate,gene-04178
gene-00113,affect,disease-4933
gene-00115,enhance,phenotype-13600
gene-00116,associate,disease-4933
gene-00116,expression,small_molecule-09026
gene-00116,reduce,gene-03980
gene-00120,activate,disease-4933
gene-00120,affect,phenotype-12942
gene-00120,affect,phenotype-13631
gene-00120,improve,phenotype-13596
gene-00120,protect,phenotype-13596
gene-00130,associate,gene-11417
gene-00130,cause,gene-27665
gene-00131,associate,gene-00166
gene-00131,expression,disease-4933
gene-00131,gene,disease-4933
gene-00131,increase,phenotype-13596
gene-00131,marker,phenotype-13610
gene-00131,reduce,gene-02322
gene-00131,show,disease-4933
gene-00149,identifi,disease-1250
gene-00153,associate,disease-4933
gene-00153,cause,phenotype-13596
gene-00153,response,phenotype-13631
gene-00159,associate,phenotype-03549
gene-00163,affect,phenotype-13631
gene-00163,control,phenotype-13631
gene-00166,associate,disease-4069
gene-00166,cause,disease-4933
gene-00166,cause,gene-03608
gene-00166,change,gene-03608
gene-00166,expression,gene-01258
gene-00166,expression,gene-01389
gene-00175,response,phenotype-13631
gene-00176,associate,phenotype-13007
gene-00176,cause,phenotype-13007
gene-00176,inhibit,gene-02997
gene-00176,inhibit,phenotype-06761
gene-00176,provid,phenotype-06761
gene-00180,associate,protein-06614
gene-00180,regulate,gene-00714
gene-00222,patholog,disease-4933
gene-00244,develop,disease-4933
gene-00255,treat,small_molecule-25271
gene-00261,associate,phenotype-10141
gene-00261,found,gene-11236
gene-00281,reduce,phenotype-04152
gene-00305,associate,disease-4933
gene-00305,gene,disease-4933
gene-00324,cause,disease-4933
gene-00324,cause,drug-12067
gene-00333,cause,gene-11282
gene-00351,regulate,gene-05906
gene-00360,affect,disease-4933
gene-00360,associate,phenotype-13596
gene-00389,expression,gene-02895
gene-00389,increase,gene-02889
gene-00389,increase,protein-08336
gene-00390,change,gene-20410
gene-00390,gene,gene-20410
gene-00390,reduce,gene-01343
gene-00394,phosphorylation,gene-05736
gene-00394,phosphorylation,protein-07391
gene-00419,activate,phenotype-13631
gene-00476,detect,disease-1432
gene-00485,identifi,gene-28102
gene-00486,function,disease-4933
gene-00510,regulate,drug-10649
gene-00512,increase,disease-1432
gene-00519,identifi,disease-4933
gene-00520,expression,phenotype-13596
gene-00523,associate,disease-4933
gene-00523,associate,phenotype-13129
gene-00523,associate,phenotype-13610
gene-00530,activate,disease-2005
gene-00540,cause,disease-4933
gene-00540,determin,disease-4933
gene-00546,associate,disease-4933
gene-00546,differenti,phenotype-02571
gene-00566,marker,disease-4933
gene-00566,regulate,disease-4933
gene-00568,associate,small_molecule-35207
gene-00571,control,gene-03472
gene-00571,regulate,disease-4933
gene-00571,regulate,gene-06614
gene-00571,regulate,phenotype-10098
gene-00577,associate,disease-4933
gene-00595,increase,gene-02750
gene-00651,predict,disease-4933
gene-00651,predict,gene-01138
gene-00651,show,gene-01138
gene-00651,transloc,gene-03770
gene-00672,associate,gene-04155
gene-00686,expression,gene-16409
gene-00699,reduce,disease-4933
gene-00701,affect,drug-08346
gene-00726,increase,disease-4933
gene-00751,regulate,disease-4933
gene-00754,associate,disease-4933
gene-00754,expression,disease-4933
gene-00754,increase,disease-4933
gene-00760,change,gene-34416
gene-00760,regulate,gene-34416
